	gen	id	fitness	mutation	context
128	4	0	0.6538461538461539	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Neural networks can be programmed in both Tensorflow and PyTorch, true or false?
Topic: Data
what is data science?
Topic: Data
Does anyone know if non-library buildings are open on campus?
Topic: Other
Where was the largest cluster of cases found this month?
Topic: Other
What is the best way to learn Tableau and PowerBI?
Topic: Data
Django or Flask?
Topic: Data
How many neurons are contained within the human nervous system?
Topic: Other
Is there an equivalent to the CASCADE option in MySQL in PostgreSQL?
Topic: Data
"
129	4	1	0.7307692307692307	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the new slang term for ""cool""?
Topic: Other
What is the difference between a linear model and a logistic regression model?
Topic: Data
Does Islam have any particular rituals that Muslims have to attend …
Topic: Other
What is a ducks favorite thing to do?
Topic: Other
What happens if I fall into a black hole?
Topic: Other
How do I get a list of occurrences of a word from a text file?
Topic: Data
What is the difference between an active filter and a passive filter?
Topic: Data
How do I define a new operator in Launchpad?
Topic: Data
Is it possible to set up an API in AWS?
Topic: Data
"
130	4	2	0.5769230769230769	2	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the difference between a Turing machine and a finite state machine?
Topic: Data
why is it that a snowflake falls in the winter instead of the summer?
Topic: Other
What is the height of the sky?
Topic: Other
How can I plot a histogram in Python?
Topic: Data
Can I get the current year as a number?
Topic: Data
How do I install SQL Server on macOS?
Topic: Data
What is a tool to monitor the Google index?
Topic: Data
How to create a recommendation system for a site selling shoes?
Topic: Data
"
131	4	3	0.7307692307692307	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What are some good tricks to use in Python?
Topic: Data
What benefits might I experience from being transgender?
Topic: Other
What is the difference between mean and median?
Topic: Data
How often should data engineers and data scientists pair program?
Topic: Data
What is the most important thing a data scientist can learn from good literature?
Topic: Data
Django or Flask?
Topic: Data
What is a simulation and how does it differ from machine learning modeling?
Topic: Data
Neural networks can be programmed in both Tensorflow and PyTorch, true or false?
Topic: Data
"
132	4	4	0.6538461538461539	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the fourth word in the third sentence of the 10 th paragraph?
Topic: Other
What are some libraries for data visualization in python?
Topic: Data
Is it possible to set up an API in AWS?
Topic: Data
Could you explain the difference between Spark and Hadoop?
Topic: Data
Where was the largest cluster of cases found this month?
Topic: Other
What statistical distribution models intervals?
Topic: Data
@[redacted] Do you have any of the merch with the new logo done? If so can we see a link / picture?
Topic: Other
What does a data science career path look like?
Topic: Data
"
133	4	5	0.7307692307692307	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
Neural networks can be programmed in both Tensorflow and PyTorch, true or false?
Topic: Data
what is data science?
Topic: Data
Does anyone know if non-library buildings are open on campus?
Topic: Other
@hugh_bonneville But don't you want to know who died?
Topic: Other
How to read a file in text mode when the file descriptor is not initialized?
Topic: Data
What is the future of data science?
Topic: Data
Which are the essential tools needed by a data scientist?
Topic: Data
How to make a time series plot in Python?
Topic: Data
How to go about learning Python for data science?
Topic: Data
"
134	4	6	0.6153846153846154	1	"Decide whether the topic of the question is "" Data"" or "" Other"".
and if we're not, why not?
Topic: Other
Why doesn' t my computer always boot up just as fast as it can?
Topic: Other
How can I add a column to my dataframe in pandas?
Topic: Data
Why are manhole covers round?
Topic: Other
Would it also be possible to sort your reactions by the amount of thank yous?
Topic: Other
What is the difference between a Turing machine and a finite state machine?
Topic: Data
What does ""Sharknado"" mean?
Topic: Other
What is the latest news story?
Topic: Other
Is it possible to set up an API in AWS?
Topic: Data
"
135	4	7	0.7307692307692307	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
Find the largest number in a data set in Java?
Topic: Data
Will the iPhone 6 really be bigger than the current iPhone?
Topic: Other
Was he aware the gun was loaded?
Topic: Other
What is the most embarrassing thing that could ever happen if you had a time machine?
Topic: Other
When do two people not make two?
Topic: Other
What does the 'A' stand for in the A-star algorithm?
Topic: Data
What do you call an elephant that doesn't drink milk?
Topic: Other
why is it that a snowflake falls in the winter instead of the summer?
Topic: Other
"
136	4	8	0.5384615384615384	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What can a piece of string tell you?
Topic: Other
What did Michael Bluth use to make sure the hands on the clock tower were always accurate?
Topic: Other
How to read a research paper?
Topic: Data
Do you believe in aliens?
Topic: Other
What's the job market like?
Topic: Other
Is there an open source software to study programming languages?
Topic: Data
Why do people think they can just show up wherever they want without being invited? I feel like that's the worst kind of charisma?
Topic: Other
What is the difference between a programming language and a data language?
Topic: Data
"
137	4	9	0.6153846153846154	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How do we configure the notebook test client?
Topic: Data
What is the state capital of Missouri?
Topic: Other
What is a logistic regression?
Topic: Data
How would you describe your social class?
Topic: Other
What is your favorite animal?
Topic: Other
How should I structure my code to allow for easy parallelization?
Topic: Data
What is add-on specific?
Topic: Data
What are some of the differences between a data scientist and a Machine Learning engineer?
Topic: Data
"
138	4	10	0.6538461538461539	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How to plot a broken chart with Python?
Topic: Data
Why did you choose to go to this school?
Topic: Other
What do you mean when you say that a data scientist is a business person? What does a data scientist do for the business?
Topic: Data
How many do you have to be to make a party?
Topic: Other
How to load data in python pandas
Topic: Data
Why the fuck do people use the word 'dude' so much?
Topic: Other
If a man asks you if you are a god, how should you respond?
Topic: Other
What do you call a group of geese on the ground?
Topic: Other
"
139	4	11	0.5	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
What is the name of the most prevalent religion in your country?
Topic: Other
At what point in my data science career do I need to learn SQL?
Topic: Data
What do you think about the gender wage gap?
Topic: Other
What are smart and dumb data?
Topic: Data
What is the difference between vector quantization and k -means clustering?
Topic: Data
What is the power of 2?
Topic: Data
I'm having trouble visualizing a time series in Plotly.
Topic: Data
Can you help me find a [specific language/library] tutorial?
Topic: Data
"
140	4	12	0.5769230769230769	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
How can I count the number of unique values in a column of pandas dataframe?
Topic: Data
if you break a mirror do you have 7 years bad luck
Topic: Other
What is the result of multiplying zero by infinity?
Topic: Other
How many platforms are in the busiest subway station in New York City?
Topic: Other
What is the difference between Jupyter and IPython?
Topic: Data
What is the difference between an SVM and an RF?
Topic: Data
When is a lambda not a lambda?
Topic: Data
Can you use this data to help understand the common cold?
Topic: Other
"
141	4	13	0.46153846153846156	0	"Decide whether the topic of the question is "" Data"" or "" Other"".
If a giraffe is stung by a bee and a lion attacks it, does it have to be the same bee?
Topic: Other
What is the best place to get together with people from my hometown?
Topic: Other
What does the word ""censor"" mean?
Topic: Other
What is the name of Captain America's arch-enemy?
Topic: Other
What data set should I use to learn data science from scratch?
Topic: Data
How can I achieve better performance from my data structures?
Topic: Data
What is the difference between dict.copy() and dict.__copy__()?
Topic: Data
@hugh_bonneville Which ""Downton Abbey"" character do you relate to the most?
Topic: Other
"
